HubName,pred_safe,pred_prob_safe
238684228,1,0.9933333333333332
238684228,1,1.0
206611058,1,1.0
206611058,1,1.0
49478631,0,0.0066666666666666
237326396,1,1.0
563753215,0,0.0
547851614,1,1.0
818379314,0,0.0033333333333333
818379312,0,0.0
35066720,0,0.0
47069807,0,0.0
107502561,1,1.0
107502561,1,1.0
49478631,1,1.0
23172338,0,0.0
23172338,0,0.0033333333333333
165699899,0,0.0
22742600,0,0.0
818379315,0,0.0
177272141,0,0.0066666666666666
177272141,0,0.0
55479773,1,1.0
92699388,1,0.9833333333333332
574081046,0,0.0033333333333333
81610881,1,1.0
81610881,0,0.0
704341111,0,0.0
693438403,0,0.0
92699388,1,1.0
548380370,0,0.0
23172338,1,1.0
1296555545,1,1.0
23172566,1,1.0
81610881,0,0.0
1098512505,1,1.0
1296555545,1,1.0
1061091870,0,0.0133333333333333
450091142,1,0.9933333333333332
450091142,1,0.9966666666666668
450091142,1,1.0
450091142,1,1.0
450091142,1,1.0
1061091870,1,1.0
708553659,1,0.9933333333333332
28443618,1,1.0
511530746,1,1.0
511530746,1,1.0
511530746,1,1.0
511530746,1,1.0
511530746,1,0.9933333333333332
22742600,0,0.0
511530746,1,1.0
511530746,1,1.0
511530746,1,1.0
511530746,1,0.9966666666666668
511530746,1,1.0
970654538,1,0.9966666666666668
22742600,0,0.0
511530746,1,1.0
511530746,1,1.0
23088425,1,1.0
23088425,1,0.9966666666666668
23088425,1,0.9966666666666668
47070000,0,0.0
35677008,0,0.0
557033971,1,1.0
35270936,0,0.0033333333333333
35270936,0,0.0
35270936,0,0.0
35270936,0,0.0
32977737,1,1.0
32977737,1,1.0
32977737,1,1.0
32977737,1,0.9966666666666668
770831064,0,0.0
783799618,1,1.0
557033969,1,1.0
1295588538,0,0.0
94337528,0,0.0
94337528,0,0.0
27323169,1,1.0
27323169,0,0.0
27323169,0,0.0
27323169,0,0.0033333333333333
27323169,0,0.0
27323169,1,1.0
27323169,0,0.0
27323169,0,0.0066666666666666
27323169,0,0.0
27323169,1,1.0
27323169,0,0.0033333333333333
22993714,1,0.9966666666666668
22993714,1,0.9966666666666668
32977737,1,1.0
32977737,1,1.0
32977737,1,1.0
32977737,1,1.0
32977737,0,0.02
32977737,0,0.0066666666666666
32977737,1,1.0
29101065,0,0.0
878942171,1,1.0
1124335203,0,0.0
43903051,1,0.9966666666666668
970654538,1,1.0
225358499,0,0.0
23172566,1,0.9933333333333332
627415060,1,0.9933333333333332
627415060,0,0.0033333333333333
627415060,1,1.0
43903051,1,1.0
43903051,1,1.0
627415060,1,0.9966666666666668
970654538,1,1.0
43903051,1,0.9966666666666668
970654538,1,1.0
627415060,1,0.9966666666666668
627415060,0,0.0
1070505895,0,0.01
319768669,1,1.0
154644780,1,1.0
154644780,1,1.0
970654538,1,1.0
627415060,1,1.0
627415060,0,0.0
43903051,1,1.0
627415060,0,0.0066666666666666
970654538,1,1.0
627415060,0,0.0
970654538,1,0.9966666666666668
970654538,1,0.9966666666666668
970654538,1,1.0
359588985,0,0.0
49257290,1,1.0
49257290,1,1.0
49257290,1,0.99
159638428,1,0.9966666666666668
50550957,0,0.0
50550957,0,0.0
628747760,1,0.9966666666666668
628747760,1,0.9966666666666668
628747760,0,0.0
159638428,1,1.0
42006100,0,0.0
1108075784,1,1.0
585012391,0,0.0033333333333333
1295588538,0,0.0
40134598,1,1.0
243454705,0,0.0
64472384,0,0.0
243454705,0,0.0
35798776,0,0.0
243471154,0,0.0033333333333333
35798776,0,0.0
35798776,0,0.0033333333333333
27323169,0,0.0
556769359,0,0.0
243454756,1,0.9966666666666668
704341111,0,0.0033333333333333
81610881,0,0.0
23250480,0,0.0033333333333333
23250480,0,0.01
38570244,1,1.0
38570244,1,0.9966666666666668
834050737,0,0.0
1323519477,1,0.9933333333333332
1323519477,1,1.0
41522725,0,0.0133333333333333
1295588538,0,0.0
35068267,0,0.0
35068267,0,0.0066666666666666
41315644,0,0.0
1323519477,1,1.0
1323519477,1,1.0
167711146,0,0.0033333333333333
32980998,1,0.9966666666666668
198764817,0,0.0033333333333333
198764817,0,0.0
198764817,0,0.0033333333333333
35067526,1,0.99
35067526,0,0.0033333333333333
35067526,0,0.0066666666666666
573379754,0,0.0066666666666666
198764817,1,0.9966666666666668
198764817,0,0.0033333333333333
133342129,1,1.0
47069806,1,0.9966666666666668
47069806,1,1.0
177272141,1,0.9966666666666668
177272141,0,0.0066666666666666
187488212,0,0.0033333333333333
187488212,0,0.02
27011398,0,0.0
27011398,0,0.0
187488212,0,0.0066666666666666
27011398,0,0.0
187488212,0,0.0
591962063,1,0.9933333333333332
64472384,0,0.0033333333333333
238684228,0,0.0
187488212,0,0.01
250181074,0,0.0033333333333333
35067526,0,0.0
225380175,0,0.0
35355031,0,0.0
39726879,0,0.0
35355031,0,0.0
35355031,1,0.98
225380175,1,0.9966666666666668
225380175,0,0.0
28186792,1,1.0
35067526,1,1.0
238270616,0,0.0
119005834,1,1.0
1083268430,0,0.02
1081071423,0,0.0
35129708,0,0.0
82710488,1,1.0
82710488,1,1.0
82710488,1,1.0
82710488,1,1.0
35130315,1,0.99
1411351934,0,0.01
1411351934,0,0.0
35130315,1,1.0
585012391,0,0.0
35354825,1,1.0
35354825,1,0.9966666666666668
23650800,1,0.9866666666666668
28143075,0,0.0
31600583,1,1.0
35153261,1,1.0
35153261,1,1.0
107502561,1,1.0
41522725,1,1.0
23650800,1,0.9866666666666668
898046650,1,1.0
28723101,1,1.0
35542493,0,0.0
35542493,0,0.0
35542493,1,1.0
22952867,0,0.0033333333333333
35066720,1,0.9966666666666668
35542493,1,1.0
35542493,0,0.0033333333333333
120675094,1,1.0
120674856,1,1.0
120675094,1,1.0
198764817,1,1.0
419819442,1,1.0
172917570,1,1.0
172917570,0,0.03
23212005,0,0.0033333333333333
41499262,0,0.0
242856839,0,0.0
359506700,1,1.0
113583293,0,0.0
113583293,1,0.9933333333333332
32977737,0,0.0
32975398,1,0.9966666666666668
23172566,1,0.9933333333333332
225595166,0,0.0
198764817,0,0.0033333333333333
933322928,1,1.0
35067557,0,0.0
970654536,0,0.0
35067557,0,0.0
35067557,0,0.0
35067557,0,0.0066666666666666
319768662,1,0.9933333333333332
319768662,1,0.9933333333333332
319768662,1,1.0
319768662,1,0.9966666666666668
319768662,1,0.9833333333333332
126180229,0,0.0
217824523,0,0.0
217824523,0,0.0
126180229,0,0.0033333333333333
319768662,1,0.9866666666666668
319768662,1,1.0
612314865,0,0.0
612314865,1,0.9966666666666668
1088972211,1,0.9966666666666668
35542493,1,1.0
92699388,0,0.0
1098512505,1,1.0
1098512505,0,0.0
1098512505,0,0.0
32982473,1,1.0
35153257,1,1.0
827933597,1,1.0
827933597,1,1.0
265386995,0,0.0
35352482,0,0.0033333333333333
35352482,0,0.0
47070000,0,0.0
35352482,0,0.0
35352482,0,0.0
35352482,0,0.0
1219909331,0,0.0
1219909331,0,0.0033333333333333
1219909331,0,0.0033333333333333
47070000,0,0.0
47070000,0,0.0
612314864,0,0.0
41523046,0,0.0033333333333333
41523046,0,0.0
704463546,0,0.0
32405607,1,0.9966666666666668
704463546,1,1.0
32405607,1,0.9766666666666668
704463546,1,0.99
32405607,1,0.9966666666666668
704463546,0,0.0
704463546,0,0.0
704463546,0,0.0
704463546,0,0.0
1137192253,1,0.9966666666666668
1137192253,1,1.0
1137192253,1,0.9966666666666668
238684559,1,0.9966666666666668
238684559,1,0.9733333333333334
1137192253,0,0.0
238684559,0,0.0
238684559,0,0.0
238684559,1,1.0
238684559,1,0.9933333333333332
35938654,1,0.9966666666666668
35938654,1,1.0
886878305,0,0.0
35065232,1,1.0
800899651,0,0.0
827933603,1,1.0
894195589,1,0.9933333333333332
563753215,0,0.0
1296555545,0,0.0033333333333333
7791158,0,0.0533333333333333
72522262,0,0.0066666666666666
1296555548,0,0.0
1190383743,0,0.0133333333333333
5050710,1,1.0
41523046,0,0.0
1100789599,1,1.0
41523046,1,0.9933333333333332
878775820,0,0.0
41523046,1,1.0
41523046,1,1.0
1100789599,0,0.0
238684228,1,1.0
1100789599,0,0.0033333333333333
569682273,0,0.01
1100789599,0,0.0033333333333333
1100789599,1,0.99
1100789599,0,0.0
28723101,0,0.0
878775820,0,0.0
878775820,1,1.0
878775820,1,1.0
579225484,1,1.0
579225484,0,0.0066666666666666
47070006,0,0.0
1106232261,1,0.9966666666666668
1144271302,1,0.9966666666666668
1061561185,1,0.9933333333333332
1061561185,1,0.9966666666666668
1061561185,1,1.0
35068267,1,1.0
130995452,1,1.0
1279572624,0,0.0
827933603,0,0.0033333333333333
237781504,1,1.0
1279572637,1,0.9966666666666668
23090471,1,1.0
906692980,1,1.0
906692980,1,1.0
424712633,0,0.0
424712633,0,0.0
424712633,0,0.0
424712633,0,0.0
883624167,0,0.0
1301853019,0,0.0
1301853019,0,0.0033333333333333
1301853019,0,0.0
554806934,0,0.0066666666666666
878928124,0,0.0
554806934,0,0.0
883624167,0,0.0
878928124,1,1.0
878928124,1,1.0
878928124,1,1.0
99722971,1,1.0
569682273,0,0.0033333333333333
41311272,1,1.0
41311272,1,0.9966666666666668
41311197,1,0.9966666666666668
41311272,1,1.0
99722971,1,1.0
53055539,1,1.0
1301853019,0,0.0
34317131,0,0.0
34317131,0,0.0
243454756,1,1.0
42006100,1,1.0
69349602,1,1.0
69349602,1,1.0
69349602,1,1.0
40135092,1,1.0
550879705,1,1.0
23250445,1,1.0
48787346,0,0.0
48787346,0,0.0
48787346,0,0.0
48787346,0,0.0
48787346,1,1.0
48787346,0,0.0033333333333333
236665223,1,0.9966666666666668
48787346,1,1.0
48787346,1,1.0
48787346,1,1.0
1190383743,0,0.0033333333333333
1279692023,0,0.0
1279692023,1,1.0
23172454,1,1.0
23172454,1,1.0
579225484,1,1.0
579225484,1,0.9966666666666668
1098512505,0,0.0
592149110,1,1.0
893278239,0,0.0
883624167,0,0.0
893278239,0,0.0
883624167,1,0.9966666666666668
883624167,1,1.0
1301853019,1,1.0
634092849,0,0.0033333333333333
41522993,0,0.0
35809629,1,1.0
704463546,1,1.0
1301853019,0,0.0
1301853019,0,0.0
878893894,0,0.0066666666666666
878893894,0,0.0033333333333333
1301853019,0,0.0
674894837,1,1.0
1301853019,0,0.0
941966514,0,0.0
1301853019,0,0.0
1301853019,0,0.0
34317131,0,0.0
1301853019,0,0.0
1301853019,0,0.0
1072416912,0,0.0
1072416912,0,0.0
941966513,0,0.0033333333333333
674894837,0,0.0
154644826,1,1.0
154644826,1,1.0
154644826,1,1.0
34317131,0,0.0
634092849,1,1.0
53056361,0,0.0
53056361,0,0.0133333333333333
47070000,0,0.0
1301853019,0,0.0
878893894,0,0.0066666666666666
1301853019,0,0.0
1301853019,0,0.0
1301853019,0,0.0
133342505,0,0.0033333333333333
941966514,0,0.0
696277546,1,0.9933333333333332
35129970,0,0.0
268848398,1,0.9966666666666668
1108430244,0,0.0233333333333333
75394181,0,0.0
75394181,0,0.0066666666666666
970654536,0,0.0
970654538,0,0.0
970654538,0,0.0
970654537,0,0.0
970654537,1,1.0
1091153853,1,1.0
1091153853,1,0.9966666666666668
35352482,0,0.0033333333333333
75394181,1,1.0
75394181,1,0.9966666666666668
34317131,0,0.0
34317131,0,0.0
1301853019,0,0.0
34317131,0,0.0
34317131,0,0.0
1301853019,0,0.0
1301853019,0,0.0
1301853019,0,0.0
970654538,1,1.0
75394181,0,0.0
120674856,1,0.9966666666666668
120674856,0,0.0
895240770,1,1.0
895240770,0,0.0033333333333333
895240770,1,0.9966666666666668
895240770,1,1.0
895240770,1,1.0
34317131,0,0.0
124179164,1,1.0
124179164,1,1.0
124179164,1,1.0
124179164,1,1.0
1072416912,0,0.0
34317131,0,0.0
1301853019,0,0.0033333333333333
225595156,1,0.9966666666666668
225595156,1,0.9966666666666668
225595156,1,1.0
225595156,1,1.0
703129794,1,1.0
38564503,1,1.0
225595156,1,0.9966666666666668
225595156,1,0.9933333333333332
225595156,1,0.9966666666666668
225595156,1,0.9966666666666668
41522725,1,0.9966666666666668
225595175,1,1.0
1108075784,1,0.9966666666666668
217508818,1,1.0
217508818,1,1.0
1306345940,0,0.0
24158853,1,1.0
783799618,1,1.0
693469730,1,0.9966666666666668
1312224363,1,1.0
132598418,0,0.0066666666666666
1350314031,1,0.9933333333333332
237325548,1,1.0
1382712288,1,1.0
569379953,1,1.0
40135092,0,0.0066666666666666
69349602,1,1.0
69349602,1,1.0
364210112,0,0.0033333333333333
550879705,0,0.0
1302638414,0,0.0
23250445,1,1.0
23250445,0,0.0033333333333333
563753215,0,0.0
236665223,1,0.9966666666666668
236665223,1,1.0
236665223,1,1.0
236665223,1,1.0
38564503,1,1.0
1295585285,0,0.0
4989996,0,0.0
27259080,1,1.0
27259080,1,1.0
569379953,1,1.0
364210112,1,1.0
1312224363,1,0.9933333333333332
1312224363,0,0.0
1312224363,0,0.0066666666666666
276458148,1,1.0
64472316,0,0.0033333333333333
198764817,1,1.0
225377538,1,1.0
548417797,0,0.0
548417797,0,0.0
419819442,1,0.9966666666666668
419819442,0,0.0
548417797,0,0.0033333333333333
41522725,1,1.0
548417797,0,0.0
548417797,1,0.9933333333333332
548417797,0,0.0033333333333333
41522725,1,0.95
41522725,1,0.96
548417797,0,0.0033333333333333
243485837,0,0.0133333333333333
178289022,0,0.0033333333333333
178289022,1,1.0
178289022,1,0.9966666666666668
178289022,1,1.0
178289022,1,1.0
35809629,0,0.0033333333333333
24053323,1,0.9966666666666668
1109899683,1,0.9966666666666668
578789398,0,0.0
224041472,0,0.01
224041472,0,0.0
106738584,0,0.0
106738584,0,0.0
35153257,1,1.0
106738584,1,1.0
1411351930,1,1.0
1411351930,1,1.0
1312224363,0,0.0066666666666666
99676684,1,1.0
181148958,1,1.0
181148958,0,0.0
27258815,0,0.0233333333333333
224040331,0,0.0
238271454,1,0.9966666666666668
238271454,1,0.9966666666666668
1411351930,1,1.0
1411351930,1,0.9966666666666668
224041472,0,0.0
224041472,0,0.0
306972036,1,0.99
564723735,0,0.0
564723735,0,0.0
35065232,1,1.0
564723735,0,0.0033333333333333
35065232,1,0.9833333333333332
35065232,0,0.0
75394181,0,0.0
132598418,0,0.0
132598418,0,0.0066666666666666
388212040,0,0.0
242844385,0,0.0
927660209,1,0.9966666666666668
1280105499,0,0.0033333333333333
1280105499,1,1.0
564173767,0,0.0
771777817,0,0.0
771777810,0,0.0
771777818,1,1.0
578789398,1,1.0
578789398,1,1.0
27131493,0,0.0
911393415,0,0.0
225358497,1,1.0
106738584,0,0.0
1078309867,0,0.0
106738584,0,0.0
881783697,1,1.0
771777818,0,0.0
771777814,1,0.9966666666666668
771777813,1,0.9833333333333332
771777818,1,1.0
791013576,0,0.0
1312226622,1,0.9966666666666668
564723735,0,0.0033333333333333
114932319,0,0.0133333333333333
22694110,0,0.0
114932319,1,1.0
1078309867,0,0.0
35091463,0,0.0
35091463,0,0.0
35091463,1,0.9666666666666668
1178524151,1,1.0
124013061,0,0.0
41522993,0,0.0033333333333333
41522725,1,1.0
23350413,0,0.01
1178524151,1,0.9966666666666668
1124061122,1,1.0
578357904,0,0.0
878775820,0,0.0
242295000,1,0.9966666666666668
578357904,0,0.0066666666666666
572136882,0,0.0
243454705,0,0.0
578357904,0,0.0033333333333333
578357904,0,0.0
578357904,0,0.0
578357904,0,0.0
1075926747,1,1.0
1075926747,1,1.0
1075926747,1,1.0
1075926747,1,1.0
1075926747,1,1.0
944484753,0,0.02
362896550,0,0.0
798826220,1,1.0
944484754,0,0.0
120674856,0,0.0
120674856,0,0.0066666666666666
120674856,1,1.0
120674856,1,1.0
120674856,1,0.9966666666666668
120674856,1,1.0
172917570,1,0.9933333333333332
120674856,0,0.0
1208489615,0,0.0
120674856,0,0.0
172917570,1,0.9966666666666668
172917570,1,1.0
172917570,1,1.0
172917570,1,0.9966666666666668
172917570,1,1.0
362896550,0,0.0
172917570,1,1.0
172917571,0,0.0
172917570,1,1.0
120674856,0,0.0
1208489614,0,0.0033333333333333
120674856,1,1.0
120674856,1,1.0
1208489614,0,0.0
1208489615,0,0.0
1208489614,0,0.0
1208489614,0,0.0
1312224363,1,0.9966666666666668
878775820,1,1.0
878775820,1,1.0
878775820,1,1.0
638289666,1,0.9966666666666668
1411351930,0,0.0033333333333333
638289666,1,0.9833333333333332
638289666,1,0.9866666666666668
424712633,0,0.0
638289666,1,0.99
878775820,1,1.0
638289666,1,0.9966666666666668
638289666,0,0.0
693438403,1,1.0
35798776,0,0.0
856486892,0,0.0
856486892,0,0.0
58586274,0,0.0
856486892,0,0.0
35063741,1,0.9966666666666668
35063741,1,1.0
1350622466,0,0.0066666666666666
306241567,1,0.9933333333333332
306972036,0,0.01
35798776,0,0.0
306972038,1,0.9966666666666668
224814510,1,1.0
224814510,1,0.9966666666666668
35091529,1,1.0
58586274,1,1.0
918520217,0,0.0
58586274,0,0.0
224065169,0,0.0
224065169,0,0.0
35798776,0,0.0
638289666,0,0.0
424712633,0,0.0
424712633,0,0.0033333333333333
943145090,1,0.9866666666666668
424712633,0,0.0
165699899,1,1.0
638289666,0,0.0033333333333333
113371511,1,1.0
29251536,1,1.0
45564919,0,0.0066666666666666
252717859,1,1.0
252717859,0,0.0066666666666666
163764648,1,0.9933333333333332
257742052,1,0.9966666666666668
225595166,0,0.0
41301839,0,0.0066666666666666
41301839,1,1.0
106738584,1,1.0
23090416,1,0.9966666666666668
23090416,1,0.9966666666666668
23090416,1,1.0
23250480,1,1.0
23250480,1,1.0
23090416,0,0.0
23250480,0,0.0
23250480,1,1.0
257742052,1,1.0
23250476,1,1.0
35809486,1,0.9933333333333332
35809486,1,0.99
35809486,1,0.9966666666666668
704463546,0,0.0
670821769,0,0.0
27258676,1,0.9966666666666668
27258676,1,1.0
35129970,1,0.99
35129970,0,0.0
577597213,0,0.0033333333333333
113583286,0,0.0
35129970,0,0.02
113583286,0,0.0
41522993,0,0.0
28143078,1,0.9933333333333332
1308531837,1,1.0
23250445,1,1.0
23250445,1,1.0
309172404,0,0.0
309172404,0,0.0
311066058,1,0.9966666666666668
225595166,0,0.0
1100789599,0,0.0066666666666666
226831893,1,1.0
226831893,1,1.0
555210806,0,0.0
226831893,0,0.0
910371826,0,0.0033333333333333
693657078,1,1.0
35130149,1,0.9933333333333332
226831893,1,1.0
131974461,0,0.0
120674855,1,1.0
526758211,1,0.9766666666666668
32982473,0,0.0
32982473,1,0.9966666666666668
120178811,0,0.0
41499350,1,1.0
32982473,0,0.0
28143488,0,0.0
113371511,1,0.9966666666666668
113371511,0,0.0066666666666666
35065232,1,0.9966666666666668
35800913,1,0.9966666666666668
880523806,1,0.9966666666666668
461130323,0,0.0033333333333333
461130323,0,0.0
461130323,0,0.0066666666666666
64472384,0,0.0066666666666666
94336441,1,1.0
771777818,1,0.9966666666666668
771777818,1,0.99
424327057,1,1.0
1075926747,1,1.0
1075926747,1,1.0
35676888,0,0.0033333333333333
703129794,1,1.0
771777818,1,1.0
38564567,0,0.0
771777818,1,0.9966666666666668
1075926747,1,1.0
28143078,0,0.0
364210112,0,0.0
113371511,0,0.0
113371511,0,0.0
113371511,1,0.9966666666666668
770797790,1,1.0
242856839,0,0.0
35091529,1,0.9966666666666668
926679869,1,0.9966666666666668
35798776,0,0.0
1279572624,0,0.0066666666666666
132598418,0,0.0
244104040,0,0.0033333333333333
827933597,1,1.0
563975002,1,1.0
40134837,0,0.0
827898096,0,0.0
827898096,1,0.9866666666666668
827898096,1,1.0
827933597,0,0.01
827898096,1,1.0
827898096,1,1.0
827898096,1,1.0
113371511,0,0.0033333333333333
1073476552,0,0.01
669017964,1,1.0
1073476552,1,0.9933333333333332
1073476552,0,0.0066666666666666
6493470,1,1.0
23250445,1,1.0
23250445,1,1.0
1306345940,1,1.0
595286095,1,0.9966666666666668
1306345940,1,1.0
75394181,0,0.0
252717859,1,0.9966666666666668
595286095,1,1.0
595286095,1,1.0
252717859,1,0.9966666666666668
595286095,1,1.0
595286095,0,0.0
595286095,0,0.0
1073476552,0,0.0
1073273583,1,0.9933333333333332
27632579,0,0.0066666666666666
1288238415,1,0.99
1288238415,0,0.0
1288238415,1,1.0
1288238415,1,1.0
424898190,1,1.0
424898190,1,0.9966666666666668
23033511,0,0.0
28210927,0,0.0
439537574,0,0.0033333333333333
1312226627,0,0.0
306241567,1,0.9933333333333332
75383951,0,0.0
75383951,1,1.0
1178524151,0,0.0033333333333333
29490364,0,0.0
554045752,0,0.0
554045752,1,1.0
22993706,1,1.0
1067748170,0,0.0033333333333333
425725340,0,0.0
827933597,1,1.0
118152568,0,0.0
906305665,1,1.0
32980998,0,0.0
588938166,1,0.9466666666666668
78077605,0,0.0
906305665,1,0.9966666666666668
577597213,0,0.0033333333333333
107941548,1,1.0
32986444,1,0.9966666666666668
35928909,1,1.0
217824966,1,1.0
99722971,1,0.9966666666666668
927660209,0,0.0
627415042,0,0.0066666666666666
118152568,0,0.0066666666666666
118152568,1,1.0
106738584,1,0.9966666666666668
1254786274,1,1.0
1254786274,1,0.9866666666666668
1254786274,1,0.9866666666666668
554045752,0,0.01
554045752,1,1.0
1324527357,1,0.9933333333333332
1324527357,1,1.0
242860255,1,1.0
554045752,0,0.0033333333333333
554045752,0,0.0066666666666666
1280105499,0,0.0
1280105524,0,0.0133333333333333
1280105524,0,0.0
704463546,1,0.99
704463546,0,0.0
704463546,1,0.99
557033970,0,0.0066666666666666
827898096,0,0.0066666666666666
827898096,0,0.0
827898096,0,0.0033333333333333
1122523555,0,0.0033333333333333
627415042,0,0.0
83890359,0,0.0
113583286,0,0.0
198764817,0,0.0
23172338,1,1.0
554045752,1,0.9933333333333332
554045746,0,0.01
35065232,0,0.0033333333333333
28443618,0,0.0
28443618,1,1.0
28443618,0,0.0
41522725,1,1.0
41522725,1,1.0
237791958,1,1.0
51007355,0,0.0033333333333333
51007355,0,0.0
423388261,0,0.0
1100789599,0,0.0
238142787,0,0.0
133342136,0,0.0
41522725,1,1.0
1100789599,0,0.0
35153487,0,0.0033333333333333
1312226626,0,0.0
35542504,0,0.0
369915047,0,0.0
132598418,0,0.0
423388261,0,0.0
34366509,0,0.0
23172461,1,0.9966666666666668
23172461,0,0.0
41311272,0,0.0033333333333333
927660209,0,0.0
243454705,0,0.0033333333333333
32981792,1,0.9966666666666668
243454705,0,0.0033333333333333
23172338,1,1.0
41499350,1,0.9933333333333332
130995452,0,0.0
180231444,0,0.0
927660209,0,0.0
1296599253,1,0.9933333333333332
163764648,1,1.0
94336441,1,1.0
638673728,1,1.0
163764648,0,0.0
638673728,1,1.0
638673728,1,1.0
797393028,0,0.0066666666666666
28723101,1,0.9966666666666668
28723101,0,0.0066666666666666
424898190,0,0.0
243479629,0,0.0066666666666666
423388261,0,0.0
35542504,0,0.0
898434726,0,0.0
898434726,1,0.9966666666666668
898434726,0,0.0
898434726,0,0.0
35542504,1,1.0
35542500,0,0.0
898434726,0,0.0
24158853,0,0.0033333333333333
130995452,0,0.0066666666666666
797393028,0,0.0
23383424,0,0.0033333333333333
130995452,0,0.0066666666666666
23383424,0,0.0033333333333333
130995452,0,0.0
41522725,1,1.0
41499262,0,0.0
81610881,0,0.0033333333333333
37553097,1,0.9866666666666668
23383424,1,0.9933333333333332
23649517,0,0.0033333333333333
217824966,1,1.0
1089994476,0,0.0033333333333333
113583315,0,0.0
113583315,1,0.9933333333333332
113583315,1,1.0
113583315,1,0.9966666666666668
113583315,0,0.0033333333333333
827898113,0,0.0
130995452,0,0.0033333333333333
1382712288,0,0.0066666666666666
103011112,0,0.0
591962063,1,1.0
163764648,1,0.9966666666666668
693657078,1,1.0
555577603,0,0.0066666666666666
237791958,1,1.0
818420587,0,0.0
13415601,0,0.0
13415601,0,0.0
38570099,1,1.0
35938654,0,0.0
1083268430,0,0.03
41499350,0,0.0
41522772,0,0.0
35938654,0,0.0
905266511,0,0.0
905266502,1,1.0
1160145197,0,0.01
419819442,1,1.0
237774646,0,0.0
1041856277,1,0.9966666666666668
35809402,0,0.0
35809402,1,0.9966666666666668
35809402,0,0.0
35091493,0,0.0
32977737,1,0.9866666666666668
547851614,0,0.0033333333333333
1041856277,1,1.0
1041856277,1,1.0
1041856277,1,1.0
1041856277,1,1.0
7791158,1,0.9833333333333332
236809285,0,0.0
1136861622,0,0.0033333333333333
198764817,0,0.0
224041471,0,0.0
35542500,0,0.0
35153286,0,0.0
35153261,1,1.0
35153285,1,1.0
35153285,0,0.0
35153285,0,0.0
1144282573,1,0.9666666666666668
42006100,1,1.0
35068267,0,0.0066666666666666
163764648,1,0.9966666666666668
94336441,1,1.0
35153261,0,0.0
35153282,0,0.0
35153285,0,0.0
35676967,0,0.0033333333333333
35677008,0,0.0
35676967,1,1.0
29490364,1,1.0
198764817,1,0.9966666666666668
563172557,1,1.0
5172405,0,0.0
23250480,0,0.0066666666666666
41748212,0,0.0033333333333333
41748212,0,0.0
5055440,0,0.0
1075926747,1,1.0
1144282573,1,1.0
579225484,1,1.0
827933584,1,0.9966666666666668
163764648,1,1.0
163764648,1,0.9933333333333332
27323169,1,0.9766666666666668
