HubName,pred_safe,pred_prob_safe
225377538,1,1.0
548417797,0,0.0
243485837,0,0.0133333333333333
178289022,0,0.0033333333333333
24053323,1,0.9966666666666668
1109899683,1,0.9966666666666668
578789398,0,0.0
224041472,0,0.01
106738584,0,0.0
1411351930,1,1.0
181148958,1,1.0
27258815,0,0.0233333333333333
224040331,0,0.0
238271454,1,0.9966666666666668
306972036,1,0.99
564723735,0,0.0
388212040,0,0.0
242844385,0,0.0
927660209,1,0.9966666666666668
1280105499,0,0.0033333333333333
564173767,0,0.0
771777817,0,0.0
771777810,0,0.0
771777818,1,1.0
27131493,0,0.0
911393415,0,0.0
225358497,1,1.0
1078309867,0,0.0
881783697,1,1.0
771777814,1,0.9966666666666668
771777813,1,0.9833333333333332
791013576,0,0.0
1312226622,1,0.9966666666666668
114932319,0,0.0133333333333333
22694110,0,0.0
35091463,0,0.0
1178524151,1,1.0
124013061,0,0.0
23350413,0,0.01
1124061122,1,1.0
578357904,0,0.0
242295000,1,0.9966666666666668
572136882,0,0.0
1075926747,1,1.0
944484753,0,0.02
362896550,0,0.0
798826220,1,1.0
944484754,0,0.0
1208489615,0,0.0
172917571,0,0.0
1208489614,0,0.0033333333333333
638289666,1,0.9966666666666668
856486892,0,0.0
58586274,0,0.0
35063741,1,0.9966666666666668
1350622466,0,0.0066666666666666
306241567,1,0.9933333333333332
306972038,1,0.9966666666666668
224814510,1,1.0
35091529,1,1.0
918520217,0,0.0
224065169,0,0.0
943145090,1,0.9866666666666668
113371511,1,1.0
29251536,1,1.0
45564919,0,0.0066666666666666
252717859,1,1.0
257742052,1,0.9966666666666668
41301839,0,0.0066666666666666
23090416,1,0.9966666666666668
23250476,1,1.0
35809486,1,0.9933333333333332
670821769,0,0.0
27258676,1,0.9966666666666668
577597213,0,0.0033333333333333
113583286,0,0.0
28143078,1,0.9933333333333332
1308531837,1,1.0
309172404,0,0.0
311066058,1,0.9966666666666668
226831893,1,1.0
555210806,0,0.0
910371826,0,0.0033333333333333
693657078,1,1.0
35130149,1,0.9933333333333332
120674855,1,1.0
526758211,1,0.9766666666666668
120178811,0,0.0
41499350,1,1.0
28143488,0,0.0
35800913,1,0.9966666666666668
880523806,1,0.9966666666666668
461130323,0,0.0033333333333333
94336441,1,1.0
424327057,1,1.0
35676888,0,0.0033333333333333
38564567,0,0.0
770797790,1,1.0
926679869,1,0.9966666666666668
563975002,1,1.0
40134837,0,0.0
827898096,0,0.0
1073476552,0,0.01
669017964,1,1.0
6493470,1,1.0
595286095,1,0.9966666666666668
1073273583,1,0.9933333333333332
27632579,0,0.0066666666666666
1288238415,1,0.99
424898190,1,1.0
23033511,0,0.0
28210927,0,0.0
439537574,0,0.0033333333333333
1312226627,0,0.0
29490364,0,0.0
554045752,0,0.0
22993706,1,1.0
1067748170,0,0.0033333333333333
425725340,0,0.0
118152568,0,0.0
906305665,1,1.0
588938166,1,0.9466666666666668
78077605,0,0.0
107941548,1,1.0
32986444,1,0.9966666666666668
35928909,1,1.0
217824966,1,1.0
627415042,0,0.0066666666666666
1254786274,1,1.0
1324527357,1,0.9933333333333332
242860255,1,1.0
1280105524,0,0.0133333333333333
557033970,0,0.0066666666666666
1122523555,0,0.0033333333333333
83890359,0,0.0
554045746,0,0.01
237791958,1,1.0
51007355,0,0.0033333333333333
423388261,0,0.0
238142787,0,0.0
133342136,0,0.0
35153487,0,0.0033333333333333
1312226626,0,0.0
35542504,0,0.0
369915047,0,0.0
34366509,0,0.0
23172461,1,0.9966666666666668
32981792,1,0.9966666666666668
180231444,0,0.0
1296599253,1,0.9933333333333332
797393028,0,0.0066666666666666
243479629,0,0.0066666666666666
898434726,0,0.0
35542500,0,0.0
23383424,0,0.0033333333333333
37553097,1,0.9866666666666668
23649517,0,0.0033333333333333
1089994476,0,0.0033333333333333
113583315,0,0.0
827898113,0,0.0
103011112,0,0.0
555577603,0,0.0066666666666666
818420587,0,0.0
13415601,0,0.0
38570099,1,1.0
41522772,0,0.0
905266511,0,0.0
905266502,1,1.0
1160145197,0,0.01
237774646,0,0.0
1041856277,1,0.9966666666666668
35809402,0,0.0
35091493,0,0.0
236809285,0,0.0
1136861622,0,0.0033333333333333
35153286,0,0.0
35153285,1,1.0
1144282573,1,0.9666666666666668
35153282,0,0.0
35676967,0,0.0033333333333333
563172557,1,1.0
5172405,0,0.0
41748212,0,0.0033333333333333
5055440,0,0.0
827933584,1,0.9966666666666668
35154641,0,0.0
22751040,1,1.0
250157904,0,0.0
1323519476,0,0.0
568325040,1,1.0
53055523,1,0.9966666666666668
1296549244,0,0.01
94336443,1,1.0
1086773281,1,1.0
710574335,1,1.0
695915151,1,0.9966666666666668
695915153,1,1.0
771327586,0,0.0
76170922,0,0.0
41522862,0,0.0
98965349,0,0.0
98965352,0,0.0
563172548,0,0.0066666666666666
558930337,1,1.0
41522840,0,0.0
1057740043,1,1.0
827898093,1,1.0
1385789741,1,0.9966666666666668
238275502,0,0.0
880670132,1,1.0
560343472,1,1.0
1279572623,1,1.0
1307034743,0,0.0
1190383746,1,0.9933333333333332
215534663,0,0.0066666666666666
906692977,1,1.0
226831902,1,0.9966666666666668
1093698862,1,0.9766666666666668
23650805,1,0.99
1093687741,0,0.0
47925520,1,1.0
16855874,1,0.9966666666666668
41664873,1,1.0
41301521,0,0.0
886911610,1,1.0
28757083,1,1.0
94337527,0,0.0
23172016,0,0.0
48787350,0,0.0033333333333333
1086773284,1,0.9966666666666668
250479518,0,0.01
171616152,1,0.9966666666666668
424327059,1,0.9966666666666668
693657076,1,1.0
1100763935,0,0.0033333333333333
569679134,0,0.0033333333333333
29170743,0,0.0
573395500,0,0.0
11624641,1,0.9966666666666668
1411351931,1,1.0
555577605,1,0.9966666666666668
900554920,0,0.0
5545095,0,0.0
133342133,1,1.0
4479709,0,0.0
705233290,1,1.0
22952886,0,0.0
27663262,1,0.9966666666666668
573395499,1,0.9966666666666668
77321821,0,0.0166666666666666
41499263,1,1.0
54030438,0,0.0
710623648,0,0.0
359371272,1,1.0
573395507,0,0.0
693155920,1,1.0
1232604890,0,0.0
1109904575,0,0.0033333333333333
27258779,0,0.0
573395502,0,0.0
1064477677,1,0.9933333333333332
693440627,0,0.0
788962245,0,0.0033333333333333
38700103,1,1.0
1071183956,0,0.0
1312224364,1,1.0
51319731,0,0.0
23383367,1,0.9966666666666668
198756055,1,1.0
22747987,1,0.95
37239621,0,0.0
410730709,1,1.0
577355447,1,1.0
28189305,1,0.9966666666666668
1432198361,0,0.0133333333333333
8104187,1,1.0
35354713,0,0.0
1111214235,0,0.0066666666666666
276458146,0,0.0066666666666666
99727528,0,0.0
313044938,0,0.0
575535338,0,0.0
1075626820,0,0.01
110610498,1,1.0
41444821,0,0.0
35801461,0,0.0
35542505,1,0.9966666666666668
568429800,0,0.0
276458145,0,0.0033333333333333
827933581,1,1.0
135048797,0,0.0
770606449,0,0.0
812403270,1,1.0
96332932,0,0.01
573804531,1,0.9966666666666668
50524910,0,0.0
674121618,0,0.0
319664509,1,1.0
35939515,0,0.0
959775230,1,1.0
675445989,1,1.0
672849905,0,0.0
591998619,0,0.0
56651756,0,0.0
41411609,0,0.0
35354652,0,0.0
1288238416,1,1.0
35939502,0,0.0033333333333333
237473848,1,1.0
35354667,1,0.9966666666666668
38564864,0,0.0033333333333333
943145091,0,0.0033333333333333
242856842,1,1.0
262494965,1,1.0
359588958,0,0.0033333333333333
1096866155,1,1.0
878794017,0,0.0
1109903094,0,0.0
152981757,0,0.0
28465053,0,0.0
40134988,1,1.0
1311361258,1,0.9933333333333332
160192403,1,1.0
833696273,1,1.0
634092855,0,0.0
553033720,0,0.0
1083268422,1,1.0
1279692005,0,0.0033333333333333
319661645,1,1.0
1311842219,1,1.0
856820279,0,0.0
35002349,0,0.0
696543593,1,0.9933333333333332
548417809,0,0.0
238143047,0,0.0033333333333333
4914313,1,1.0
27276237,0,0.0
899716494,0,0.0033333333333333
1138269593,0,0.0
41748383,1,1.0
111805465,0,0.0
180708449,1,0.9966666666666668
387555003,0,0.0
35153369,0,0.0
1314416278,0,0.0
923857006,0,0.0
511530744,0,0.0
570870647,1,1.0
28663927,1,1.0
1267728793,0,0.0033333333333333
178615164,0,0.0
669017963,0,0.0066666666666666
134197467,0,0.0066666666666666
352801346,0,0.0
34546491,0,0.0
142868693,0,0.0033333333333333
250479519,0,0.0
22730074,0,0.0
49257454,0,0.0033333333333333
107502557,0,0.0
35354714,0,0.0
738689723,0,0.0
35801154,0,0.0
359588964,0,0.0
1069548620,0,0.0033333333333333
563072264,0,0.0
1060853178,0,0.0066666666666666
628747772,0,0.0033333333333333
761776064,1,1.0
8643535,0,0.0
313208503,0,0.0
554895253,0,0.0
1072707177,0,0.0
253741165,1,1.0
1093698864,0,0.0
526167581,0,0.0
1302638415,0,0.0033333333333333
188760184,1,0.99
217824522,0,0.0033333333333333
306972028,1,1.0
253741166,0,0.0066666666666666
943145094,0,0.0066666666666666
18338423,0,0.01
548435308,0,0.0
35002395,0,0.0
237354130,0,0.0
106735378,0,0.0
4987042,1,0.9933333333333332
910285621,0,0.0
551359253,0,0.0
943145096,1,0.9966666666666668
1110145235,1,0.9966666666666668
1303179353,0,0.0233333333333333
553256926,0,0.0
23395494,1,1.0
35002346,0,0.0
932706822,1,0.9966666666666668
35153279,0,0.0033333333333333
35153503,0,0.0
47893245,0,0.0
902538057,0,0.0033333333333333
35928905,1,1.0
35154549,0,0.0
696543881,1,1.0
898000153,0,0.0033333333333333
911407109,1,0.9966666666666668
35676890,1,1.0
796501440,0,0.0
554895252,1,1.0
572401165,0,0.0033333333333333
56651749,1,1.0
878650806,0,0.0
911393416,0,0.0
51319805,0,0.0033333333333333
901945641,0,0.0
242860256,0,0.0
1363971151,1,1.0
41523213,0,0.0066666666666666
160192404,0,0.0
554806938,0,0.0
1078018103,1,0.9966666666666668
51319809,1,1.0
165699897,0,0.0033333333333333
359588960,0,0.0
1076374746,1,0.9966666666666668
560083817,0,0.0
924638493,0,0.0
22993702,0,0.0
112946585,1,1.0
132890229,1,1.0
92604083,0,0.0
1192924710,1,1.0
602629240,1,0.9933333333333332
625105463,1,0.9933333333333332
911393414,0,0.0
237770907,0,0.0066666666666666
1301404291,1,0.99
674121617,0,0.0
224811960,1,0.9966666666666668
642628115,0,0.0
110640969,0,0.0
1076874270,1,0.9966666666666668
1101004168,1,1.0
35063722,0,0.0
244433758,1,0.9966666666666668
1075171964,1,1.0
1106232262,0,0.0
35153260,1,1.0
1063013279,0,0.01
911393417,0,0.0
35153288,1,0.9866666666666668
238181725,1,1.0
782651771,1,1.0
407603306,0,0.0
53055489,1,0.9966666666666668
1324242699,1,0.99
407600825,1,0.9933333333333332
560791207,1,1.0
41444473,0,0.0133333333333333
911665020,0,0.0
707121976,1,0.9966666666666668
250479516,0,0.0
600349603,0,0.0033333333333333
1074561326,0,0.0
54580205,1,1.0
242856822,0,0.0
1337340071,1,0.9933333333333332
707113093,1,1.0
1106497267,1,0.9966666666666668
35067375,0,0.0
51062033,0,0.0
237186573,1,1.0
1312226623,0,0.0033333333333333
13422487,0,0.0033333333333333
895238443,0,0.0133333333333333
180231446,0,0.0033333333333333
576434257,0,0.0
45179960,1,1.0
1061887995,1,1.0
1432666487,0,0.0
816088675,1,1.0
35799439,0,0.0
31235349,0,0.0
1157111548,0,0.01
35067509,0,0.0
102259897,0,0.0066666666666666
276458147,0,0.0
572446208,1,1.0
424905584,0,0.01
236816548,0,0.0
160192405,0,0.0
56997347,1,0.9966666666666668
586661077,0,0.0
558754727,1,0.9933333333333332
1363969846,0,0.0
35808495,1,0.9966666666666668
56241827,1,1.0
856820277,0,0.0033333333333333
1279572660,1,1.0
564173768,0,0.0033333333333333
469877479,1,1.0
700306140,1,0.9966666666666668
700306139,1,1.0
22480448,0,0.0066666666666666
551359254,0,0.0
23090436,1,1.0
225379831,1,1.0
237324289,1,1.0
238142788,1,1.0
1104864391,0,0.0033333333333333
927660207,1,0.9966666666666668
352801349,0,0.0
96502995,0,0.0
569694198,0,0.0
272982272,0,0.0
47070010,0,0.0
237324857,0,0.0033333333333333
1337340064,0,0.0033333333333333
827933596,0,0.02
581362196,0,0.0
600349601,1,0.9966666666666668
1327106741,0,0.0033333333333333
306972035,1,1.0
678968135,0,0.0033333333333333
1147534227,1,0.9933333333333332
1061369071,1,1.0
27945988,1,0.9666666666666668
1144271301,1,1.0
812403271,0,0.0033333333333333
24158835,1,1.0
27131214,0,0.0066666666666666
1119778508,1,1.0
132598417,0,0.0
47925531,1,0.9933333333333332
237473847,1,1.0
236682870,1,1.0
217508820,1,1.0
268077586,1,0.9966666666666668
798826245,1,0.9933333333333332
407600826,1,1.0
920586065,0,0.0
244435047,0,0.0
902733246,1,1.0
237324460,1,1.0
560672668,1,0.9733333333333334
553774721,0,0.0
553774723,1,1.0
24053928,0,0.0033333333333333
1360931669,0,0.0066666666666666
553176203,0,0.0
912358877,0,0.0466666666666666
1074103760,0,0.0033333333333333
37272657,0,0.0
886098742,0,0.0
238684497,0,0.0
1350314772,0,0.0033333333333333
590137960,0,0.0033333333333333
1103107494,0,0.0033333333333333
1293562953,0,0.0
23395427,0,0.0
1159902633,0,0.0
19357316,0,0.0266666666666666
824376547,1,0.9966666666666668
1304494633,1,1.0
111561555,0,0.0
705036987,1,1.0
833696264,1,1.0
35355014,1,1.0
833696262,0,0.0033333333333333
602629239,1,0.99
250479517,1,1.0
387272666,1,0.9966666666666668
319661647,0,0.0
906664057,0,0.0033333333333333
906664053,0,0.0
1232064746,0,0.0033333333333333
23250457,0,0.0066666666666666
1151170301,1,0.9933333333333332
1222229978,1,1.0
550879703,0,0.0
237326395,0,0.0166666666666666
9470937,0,0.0133333333333333
48787344,0,0.0066666666666666
27296235,0,0.0
440429800,0,0.0033333333333333
32981006,1,1.0
833696284,0,0.0
576434252,0,0.0
243481554,0,0.0
878640391,0,0.0033333333333333
1363426866,0,0.0
590139253,0,0.0033333333333333
243480708,0,0.0033333333333333
35153592,1,1.0
22730187,0,0.0
1411704626,0,0.0133333333333333
156275472,1,0.9966666666666668
158183241,0,0.0066666666666666
818420594,1,1.0
572446218,0,0.0
572446217,0,0.0
693435890,1,0.9966666666666668
788962248,0,0.0033333333333333
861217725,0,0.0133333333333333
237792075,1,1.0
23953301,0,0.0
23921387,1,1.0
1311361260,1,0.9966666666666668
1311361264,1,1.0
41311585,1,1.0
550825182,1,1.0
1279691997,1,1.0
1012826906,1,0.9966666666666668
810395948,0,0.0
1159902632,0,0.0
628747763,1,0.9833333333333332
261650132,1,1.0
846602464,0,0.0333333333333333
364210111,0,0.0066666666666666
898174878,0,0.0
554773590,1,1.0
834008909,0,0.0033333333333333
167711145,0,0.0
1254792387,1,0.9966666666666668
24042517,1,1.0
796501441,1,1.0
1105428480,1,1.0
706875992,1,1.0
35154646,1,0.9966666666666668
113358951,1,1.0
244104044,1,1.0
796374472,1,1.0
41311614,0,0.0033333333333333
237781193,1,0.9966666666666668
878893896,0,0.0
1291380717,1,0.9966666666666668
1291380719,0,0.0033333333333333
700608945,0,0.0033333333333333
1279691999,1,1.0
902678780,1,1.0
1279692000,1,0.9933333333333332
1258855551,0,0.0
555423861,0,0.0033333333333333
49478627,1,1.0
878645262,0,0.0
1187719847,0,0.0133333333333333
132890232,1,1.0
469290651,1,0.9933333333333332
554773592,0,0.0
927660205,0,0.0033333333333333
1137192255,1,1.0
827898135,0,0.0033333333333333
628747775,1,0.9966666666666668
32982124,1,1.0
910285620,1,0.9966666666666668
277022313,1,0.9933333333333332
306972026,1,1.0
23649518,1,1.0
1062958707,1,1.0
35354941,1,1.0
50981132,0,0.0
47070009,0,0.0066666666666666
592215819,1,0.99
238279010,1,1.0
13422432,0,0.0
553176205,1,0.99
244391198,1,0.99
1337340054,0,0.0
237324693,1,0.9966666666666668
132890231,1,1.0
1105428477,1,1.0
238684157,1,1.0
1083008449,1,0.9933333333333332
550597838,1,0.9966666666666668
834050739,1,1.0
407603108,0,0.0166666666666666
810389183,1,0.9966666666666668
27767999,0,0.0
49256391,1,1.0
573804535,1,1.0
677318407,0,0.0
53055500,1,0.9933333333333332
942087694,1,0.99
1101855401,1,1.0
35066854,0,0.0033333333333333
606905334,1,0.9966666666666668
23260719,1,0.9966666666666668
617961504,1,1.0
237174652,0,0.0
1074592968,1,1.0
803520067,0,0.0
313658630,1,1.0
803520066,0,0.0
35155263,0,0.0033333333333333
47893507,0,0.0
359588975,0,0.0066666666666666
132890230,0,0.0
1301791279,0,0.0
833696231,0,0.0
35802565,0,0.0066666666666666
112652263,0,0.0
38564574,0,0.0033333333333333
861217726,0,0.0
617961500,0,0.0
1111214233,0,0.0
46595557,0,0.0
770797788,1,1.0
24059828,0,0.0
878899897,0,0.0
796329124,0,0.0
902538055,0,0.01
554895407,1,1.0
1077705428,1,0.9866666666666668
1303179354,0,0.0066666666666666
40134836,0,0.0
1363968789,0,0.0166666666666666
878539177,0,0.0
555334686,0,0.0
1110145234,0,0.0033333333333333
243454714,0,0.0033333333333333
361113852,1,1.0
861217728,0,0.0
217825138,0,0.0
886975539,0,0.0
105682777,0,0.0
379241360,1,1.0
670938666,0,0.0
1061153051,0,0.0
1074393898,0,0.0033333333333333
1268130749,0,0.0
1075171963,1,0.9966666666666668
1411715793,0,0.0033333333333333
670821725,1,1.0
1266347065,1,0.9966666666666668
705717103,0,0.0
35801159,0,0.0033333333333333
878599145,0,0.0033333333333333
1077705429,0,0.0
28503626,1,0.9966666666666668
553256925,1,0.9966666666666668
224811961,1,0.99
670821726,0,0.0
608671232,0,0.0
35808496,1,0.9933333333333332
1109899681,0,0.0033333333333333
187486773,0,0.0
911407110,1,1.0
51319833,0,0.0
800704713,0,0.0
1172347979,1,1.0
833696334,0,0.0066666666666666
602603521,0,0.0066666666666666
833696249,1,1.0
1078309866,0,0.0
35676891,0,0.0
924606692,0,0.0
898000151,1,1.0
901945640,0,0.0
1104864393,1,0.9933333333333332
592125807,0,0.0033333333333333
577337474,0,0.0
655540521,1,0.99
27945991,0,0.0
701045912,0,0.0066666666666666
238184539,0,0.01
577337473,0,0.0
591998604,1,1.0
425991455,1,1.0
55350719,1,0.9933333333333332
78077621,1,1.0
160877872,0,0.0
878612119,0,0.0
178289030,1,1.0
254973994,0,0.0033333333333333
554773600,1,1.0
1189234638,0,0.0
35808526,0,0.0
827933580,0,0.0033333333333333
51319733,0,0.0
935396466,1,1.0
35354739,1,1.0
943145097,0,0.0033333333333333
92699387,0,0.0033333333333333
925207924,0,0.0
225380176,0,0.0
238183974,0,0.0
1097856620,0,0.0
810386189,0,0.0
130957054,0,0.0
23539457,0,0.0066666666666666
28185594,1,0.9966666666666668
1081071426,0,0.0
35542497,0,0.0
591998598,1,1.0
617961503,1,0.9833333333333332
23172516,1,0.9966666666666668
23090457,1,1.0
23250547,1,0.99
23371145,1,0.9966666666666668
548435318,0,0.0
35354836,1,1.0
24054044,1,1.0
107509678,0,0.0
319768661,1,1.0
878599144,0,0.0
935396459,1,0.9966666666666668
13348233,0,0.0033333333333333
560791209,1,1.0
41522702,0,0.0
50512719,0,0.0033333333333333
156572898,0,0.0
24158876,1,1.0
560791210,1,1.0
23090391,0,0.01
32983487,1,1.0
81606462,0,0.0133333333333333
238279012,0,0.0
589003394,0,0.0
49478626,0,0.0
1104547513,0,0.0066666666666666
1059060545,1,0.9833333333333332
553774719,1,1.0
41311649,1,1.0
24159040,0,0.0033333333333333
761776065,0,0.0
22729181,0,0.0
319768663,1,0.9966666666666668
772046514,0,0.0
1121146977,0,0.0033333333333333
898468996,0,0.0
550807147,0,0.0033333333333333
550807146,0,0.0
550808644,0,0.0
591932909,0,0.0066666666666666
24158914,1,1.0
794597818,1,0.9933333333333332
878640392,0,0.0
35806957,0,0.01
32486307,0,0.0
23090413,1,0.9966666666666668
91905502,0,0.0
753615434,1,1.0
24053781,0,0.0066666666666666
1076686990,0,0.01
886820025,0,0.0033333333333333
818420603,1,1.0
352789627,0,0.0
4940654,0,0.0066666666666666
238277343,0,0.0
894827417,0,0.0
395935824,0,0.0
237789659,1,1.0
1126626246,1,1.0
123992193,1,1.0
649013175,1,1.0
238278998,1,1.0
1109904573,0,0.0333333333333333
927440295,0,0.0
1020708528,1,1.0
1020708524,1,0.9866666666666668
591764208,1,1.0
878645264,0,0.0
237778215,1,1.0
28503635,1,1.0
35153483,0,0.0
250480480,0,0.0033333333333333
796374473,0,0.0
880677925,1,1.0
708553656,1,1.0
237781506,1,1.0
827933575,1,0.9933333333333332
1111214238,0,0.0033333333333333
1111214241,0,0.0033333333333333
558701045,0,0.0
237490780,1,1.0
816128383,1,1.0
945138511,0,0.0
617961499,0,0.0
27276016,0,0.0
945124153,0,0.01
28185588,1,1.0
19780736,0,0.0
134197441,0,0.0
1282130838,1,0.9933333333333332
886819919,0,0.0
23649484,0,0.03
1244573007,0,0.0033333333333333
425725338,0,0.0033333333333333
1106473406,1,0.93
589962628,1,1.0
237326751,0,0.0
54032381,0,0.0
40134522,1,0.9933333333333332
928840808,1,0.9966666666666668
28189273,1,1.0
225366292,0,0.0033333333333333
1327197424,0,0.0233333333333333
24053927,0,0.0
900721524,0,0.01
1083269780,0,0.0
245576945,0,0.0033333333333333
1327197415,0,0.0
33050716,1,0.9966666666666668
1363967763,0,0.0
263791089,0,0.0
33050507,0,0.0133333333333333
693434380,0,0.0033333333333333
1187719114,1,1.0
226831901,0,0.0
35091550,1,0.9933333333333332
232518617,0,0.0
700988186,0,0.0
35066701,0,0.0
55350578,0,0.0
224065176,0,0.0033333333333333
120408738,0,0.0033333333333333
1231335509,0,0.0
560343470,0,0.0
35155245,1,1.0
1162792100,0,0.0
741799325,0,0.0
573395503,1,0.9966666666666668
880736992,0,0.0033333333333333
698483391,1,1.0
1121170665,0,0.1933333333333333
187492411,0,0.0
1363968370,0,0.0
41314228,0,0.0066666666666666
