road_segment_id,from,to,cost,directed
1296555545,"297279.378,1619970.854","297277.162,1619975.255",-9.999994999180668e-07,False
23172566,"290270.432,1623384.018","290255.645,1623293.244",-9.999994999180668e-07,False
1098512505,"286950.233,1596259.408","287052.117,1596269.1",-9.999994999180668e-07,False
1061091870,"282711.838,1628000.697","282412.627,1627926.096",4.317413116348672,False
450091142,"282384.495,1627918.015","282326.198,1627873.384",0.0066879814398940725,False
708553659,"289325.028,1594596.077","289323.126,1594637.581",0.0066879814398940725,False
28443618,"290220.373,1603223.158","290213.607,1603269.296",-9.999994999180668e-07,False
511530746,"289496.662,1605720.048","289499.424,1605713.904",-9.999994999180668e-07,False
970654538,"289086.009,1605298.355","289299.51,1605407.247",0.0033378979215362026,False
47070000,"294301.858,1618532.859","294277.331,1618526.005",13.815510557964274,False
35677008,"285998.576,1616089.212","285852.684,1616075.715",13.815510557964274,False
557033971,"293483.662,1623428.456","293567.611,1623494.197",-9.999994999180668e-07,False
35270936,"294115.971,1618498.615","294120.949,1618046.018",5.703482519647213,False
32977737,"282698.802,1607705.757","282700.134,1607667.42",-9.999994999180668e-07,False
770831064,"290590.236,1606858.131","290532.798,1606675.714",13.815510557964274,False
783799618,"296406.644,1607459.955","296425.195,1607445.582",-9.999994999180668e-07,False
557033969,"294055.746,1624539.163","294018.442,1624548.088",-9.999994999180668e-07,False
1295588538,"296001.926,1621177.005","296513.992,1622270.612",13.815510557964274,False
27323169,"282057.232,1612807.812","282068.145,1612789.012",-9.999994999180668e-07,False
29101065,"290485.966,1606542.431","290532.798,1606675.714",13.815510557964274,False
878942171,"280220.106,1627380.568","280215.797,1627379.334",-9.999994999180668e-07,False
1124335203,"284877.956,1599340.445","284882.878,1599598.787",13.815510557964274,False
43903051,"289796.91,1605731.626","289826.001,1605679.133",0.0033378979215362026,False
225358499,"285077.91,1609591.485","285076.887,1609596.507",13.815510557964274,False
627415060,"289485.757,1605603.379","289479.379,1605627.791",0.0066879814398940725,False
1070505895,"293772.984,1618619.897","293884.793,1618654.154",4.6050701909877585,False
319768669,"286541.215,1624066.352","286591.829,1624060.474",-9.999994999180668e-07,False
154644780,"285717.349,1614198.327","285723.255,1614193.373",-9.999994999180668e-07,False
359588985,"281618.044,1620302.559","281561.303,1620284.507",13.815510557964274,False
49257290,"289904.553,1622357.084","289914.629,1622408.623",-9.999994999180668e-07,False
159638428,"292768.299,1627060.451","292759.95,1627028.695",0.0033378979215362026,False
50550957,"284673.034,1603621.704","284671.414,1603636.227",13.815510557964274,False
628747760,"287609.714,1611232.873","287606.149,1611225.644",0.0033378979215362026,False
42006100,"292631.39,1626956.244","292637.294,1626957.633",13.815510557964274,False
1108075784,"293393.88,1626620.93","293404.213,1626617.434",-9.999994999180668e-07,False
585012391,"292662.127,1624294.803","292960.449,1624293.546",5.703482519647213,False
40134598,"286465.598,1618565.885","286340.234,1618481.712",-9.999994999180668e-07,False
243454705,"286184.605,1598604.36","285820.898,1598458.617",13.815510557964274,False
64472384,"287683.149,1600511.26","287653.909,1600691.176",13.815510557964274,False
35798776,"284568.886,1606284.499","284579.142,1606284.896",13.815510557964274,False
243471154,"283088.412,1599652.924","283102.518,1599694.843",5.703482519647213,False
556769359,"285704.893,1629811.403","285792.686,1629832.473",13.815510557964274,False
243454756,"285864.316,1595663.726","285854.637,1595658.287",0.0033378979215362026,False
23250480,"291606.564,1626518.25","291446.445,1626504.474",5.703482519647213,False
38570244,"287480.974,1598048.164","287451.131,1597860.843",-9.999994999180668e-07,False
834050737,"293730.798,1618816.093","293748.785,1618779.5",13.815510557964274,False
1323519477,"285301.299,1596882.97","285311.506,1596893.395",0.0066879814398940725,False
41522725,"286993.178,1622828.38","286983.0,1622885.386",4.317413116348672,False
35068267,"296641.338,1622031.426","296462.407,1622060.022",13.815510557964274,False
41315644,"286726.34,1626811.165","286639.991,1626494.417",13.815510557964274,False
167711146,"290714.29,1626244.453","290344.93,1626248.655",5.703482519647213,False
198764817,"290167.617,1603734.952","290240.214,1603712.666",5.703482519647213,False
35067526,"286553.813,1612878.655","286548.568,1612872.946",0.010049325753001472,False
573379754,"290427.545,1603452.595","290496.965,1603524.512",5.010485305345141,False
133342129,"289380.961,1613666.27","289379.429,1613662.322",-9.999994999180668e-07,False
187488212,"282109.83,1615302.142","282047.804,1615304.133",5.703482519647213,False
27011398,"282012.775,1615320.736","282014.543,1615315.961",13.815510557964274,False
591962063,"290756.019,1630120.815","290589.156,1630068.085",0.0066879814398940725,False
250181074,"281954.366,1615692.267","282097.078,1615956.437",5.703482519647213,False
225380175,"297374.198,1619430.782","297372.071,1619338.121",13.815510557964274,False
35355031,"287146.068,1612780.578","287019.479,1612919.203",13.815510557964274,False
39726879,"287258.546,1612843.965","287134.433,1612971.092",13.815510557964274,False
28186792,"288742.231,1615190.426","288746.941,1615162.962",-9.999994999180668e-07,False
238270616,"289077.12,1599920.868","289199.418,1599851.777",13.815510557964274,False
119005834,"288763.395,1625223.911","288762.912,1625227.844",-9.999994999180668e-07,False
1083268430,"292783.87,1630885.053","293010.805,1630886.256",3.9119730066781044,False
1081071423,"295791.608,1619177.599","296033.398,1619095.038",13.815510557964274,False
35129708,"291769.993,1610627.616","291884.005,1610749.209",13.815510557964274,False
82710488,"289563.313,1613578.373","289552.243,1613575.68",-9.999994999180668e-07,False
35130315,"291004.406,1608848.494","290998.336,1608850.892",0.010049325753001472,False
1411351934,"290873.748,1608464.451","290809.128,1608405.308",4.6050701909877585,False
35354825,"289455.656,1611425.921","289460.088,1611439.937",-9.999994999180668e-07,False
23650800,"289448.714,1596512.86","289447.926,1596506.437",0.01342200681914061,False
28143075,"291078.276,1608149.544","291062.011,1608173.807",13.815510557964274,False
31600583,"290965.743,1631200.621","290527.424,1631322.732",-9.999994999180668e-07,False
35153261,"287443.864,1615840.192","287437.079,1615839.443",-9.999994999180668e-07,False
898046650,"289398.849,1611309.745","289445.224,1611296.676",-9.999994999180668e-07,False
35542493,"283389.563,1604192.251","283340.925,1604041.196",13.815510557964274,False
22952867,"290617.658,1622909.384","290465.329,1622894.913",5.703482519647213,False
120675094,"281449.545,1626388.269","281311.003,1626413.432",-9.999994999180668e-07,False
120674856,"282619.389,1626328.195","282630.954,1626343.397",-9.999994999180668e-07,False
419819442,"285795.596,1622571.444","285796.365,1622563.336",-9.999994999180668e-07,False
172917570,"281325.72,1625217.439","281316.55,1625220.831",-9.999994999180668e-07,False
23212005,"290043.761,1625249.596","289809.661,1625091.518",5.703482519647213,False
41499262,"287205.595,1625551.536","287228.758,1625484.08",13.815510557964274,False
242856839,"284359.168,1598615.015","284461.681,1598841.321",13.815510557964274,False
359506700,"292027.268,1609499.114","292163.992,1609564.41",-9.999994999180668e-07,False
113583293,"292163.992,1609564.41","292248.791,1609624.425",13.815510557964274,False
32975398,"287586.952,1595749.685","287600.157,1595821.903",0.0033378979215362026,False
933322928,"289026.351,1592790.117","289019.991,1592788.587",-9.999994999180668e-07,False
35067557,"286842.123,1613205.955","286843.129,1613189.07",13.815510557964274,False
970654536,"288475.996,1605174.185","288437.897,1605159.396",13.815510557964274,False
319768662,"284179.29,1624638.397","284111.28,1624620.076",0.0066879814398940725,False
126180229,"280708.331,1623057.519","280777.091,1622941.58",13.815510557964274,False
217824523,"280799.549,1622810.565","280560.628,1623186.034",13.815510557964274,False
612314865,"286846.631,1613366.195","286900.718,1613341.865",13.815510557964274,False
1088972211,"291536.225,1612389.033","291533.889,1612386.751",0.0033378979215362026,False
32982473,"288864.199,1598087.728","288855.2,1598142.794",-9.999994999180668e-07,False
35153257,"288041.584,1615530.497","288062.998,1615492.065",-9.999994999180668e-07,False
827933597,"289965.535,1631649.317","290175.446,1631693.39",-9.999994999180668e-07,False
265386995,"293205.105,1634096.94","293204.406,1634055.632",13.815510557964274,False
35352482,"293155.137,1617153.632","293159.416,1617132.138",5.703482519647213,False
1219909331,"295274.331,1618570.944","295278.131,1618540.978",13.815510557964274,False
612314864,"287113.255,1613560.366","287143.366,1613570.141",13.815510557964274,False
41523046,"288287.234,1622546.25","288283.827,1622552.222",5.703482519647213,False
704463546,"286122.536,1609797.536","286112.761,1609857.182",13.815510557964274,False
32405607,"286139.964,1609641.333","286120.6,1609643.339",0.0033378979215362026,False
1137192253,"290808.536,1603238.58","291010.237,1603298.996",0.0033378979215362026,False
238684559,"290821.348,1603514.742","290902.511,1603496.791",0.0033378979215362026,False
35938654,"285909.932,1601535.971","285934.73,1601528.242",0.0033378979215362026,False
886878305,"294235.106,1613671.772","294214.957,1613695.357",13.815510557964274,False
35065232,"287517.405,1603937.138","287516.155,1603909.648",-9.999994999180668e-07,False
800899651,"284739.208,1616848.449","284965.996,1616664.879",13.815510557964274,False
827933603,"289268.618,1633450.458","289264.685,1633357.432",-9.999994999180668e-07,False
894195589,"291603.69,1632546.096","291700.691,1632555.52",0.0066879814398940725,False
7791158,"282419.984,1609988.185","282447.977,1610001.427",2.9311750025921994,False
72522262,"282444.941,1610006.689","282419.984,1609988.185",5.010485305345141,False
1296555548,"297500.982,1620255.504","297505.86,1620252.531",13.815510557964274,False
1190383743,"297498.944,1620237.052","297501.394,1620223.309",4.317413116348672,False
5050710,"297785.85,1619452.676","298113.694,1619520.895",-9.999994999180668e-07,False
878775820,"291260.559,1613569.364","291244.194,1613569.946",13.815510557964274,False
569682273,"289992.819,1626137.278","289968.582,1626129.719",4.6050701909877585,False
47070006,"294841.226,1618281.29","294752.192,1618250.466",13.815510557964274,False
1106232261,"288424.955,1629580.709","288471.363,1629606.41",0.0033378979215362026,False
1144271302,"291066.524,1633988.401","291121.854,1634115.798",0.0033378979215362026,False
1061561185,"283959.261,1625587.373","284123.637,1625596.892",0.0066879814398940725,False
130995452,"296365.68,1623334.913","296438.146,1623615.812",-9.999994999180668e-07,False
1279572624,"290478.069,1633535.976","290535.256,1633346.44",13.815510557964274,False
237781504,"290193.028,1633575.952","290196.015,1633685.608",-9.999994999180668e-07,False
1279572637,"289656.579,1633904.822","289638.799,1633871.223",0.0033378979215362026,False
23090471,"291114.627,1620196.757","291076.442,1620189.16",-9.999994999180668e-07,False
906692980,"293222.155,1633744.955","293233.359,1633771.983",-9.999994999180668e-07,False
883624167,"281608.938,1617856.066","281622.869,1617919.765",13.815510557964274,False
1301853019,"282222.266,1617059.333","282213.38,1616898.963",13.815510557964274,False
554806934,"281811.084,1617273.052","281833.93,1617403.417",5.010485305345141,False
878928124,"281905.962,1617454.579","281944.78,1617407.74",13.815510557964274,False
99722971,"283855.433,1623397.213","283819.342,1623348.684",-9.999994999180668e-07,False
41311272,"290344.366,1626431.679","290389.552,1626405.316",-9.999994999180668e-07,False
41311197,"290389.552,1626405.316","290344.366,1626431.679",0.0033378979215362026,False
53055539,"296337.55,1618628.395","296334.799,1618625.319",-9.999994999180668e-07,False
34317131,"282671.616,1616338.991","282451.949,1616357.6",13.815510557964274,False
40135092,"288026.153,1617777.911","288055.152,1617779.386",-9.999994999180668e-07,False
550879705,"291886.08,1625438.31","291898.112,1625438.218",-9.999994999180668e-07,False
23250445,"295097.507,1624440.507","295179.537,1624413.534",-9.999994999180668e-07,False
1279692023,"289506.917,1634520.415","289229.197,1634502.107",13.815510557964274,False
23172454,"291789.743,1623638.176","291789.631,1623504.184",-9.999994999180668e-07,False
592149110,"293296.423,1625252.137","293292.685,1625198.928",-9.999994999180668e-07,False
893278239,"282590.609,1617795.451","282587.987,1617738.158",13.815510557964274,False
634092849,"282830.312,1615631.266","282725.149,1615566.749",5.703482519647213,False
41522993,"287926.062,1621918.823","287659.109,1621891.743",13.815510557964274,False
35809629,"289428.717,1602398.893","289385.783,1602507.688",-9.999994999180668e-07,False
878893894,"283303.138,1615993.809","283541.035,1615929.385",5.010485305345141,False
674894837,"288088.511,1615093.058","288086.923,1615066.523",-9.999994999180668e-07,False
941966514,"283442.761,1615836.828","283546.9,1615930.838",13.815510557964274,False
1072416912,"283423.609,1616137.276","283466.803,1616091.066",13.815510557964274,False
941966513,"283529.215,1615950.373","283549.896,1615971.062",5.703482519647213,False
154644826,"287343.807,1613469.642","287336.155,1613467.074",-9.999994999180668e-07,False
53056361,"295076.069,1618982.533","295088.676,1618994.102",13.815510557964274,False
133342505,"287698.152,1614143.581","287708.734,1614137.193",5.703482519647213,False
696277546,"287419.432,1613370.105","287404.878,1613355.922",0.0066879814398940725,False
35129970,"291817.168,1609700.586","291857.781,1609885.98",13.815510557964274,False
268848398,"295004.952,1625591.838","295036.446,1625669.479",0.0033378979215362026,False
75394181,"293679.916,1616528.952","293635.784,1616571.875",13.815510557964274,False
970654537,"288697.407,1605211.759","289018.733,1605378.643",13.815510557964274,False
1091153853,"288124.807,1605161.246","288113.176,1605155.259",-9.999994999180668e-07,False
895240770,"296557.259,1626445.846","296690.226,1626343.587",-9.999994999180668e-07,False
124179164,"295517.578,1627277.208","295528.027,1627274.829",-9.999994999180668e-07,False
225595156,"296452.481,1608753.076","296481.962,1608743.47",0.0033378979215362026,False
703129794,"285549.274,1610866.414","285505.081,1610877.59",-9.999994999180668e-07,False
38564503,"288114.09,1598585.048","288302.763,1598442.025",-9.999994999180668e-07,False
225595175,"296184.419,1607788.698","296231.526,1607770.613",-9.999994999180668e-07,False
217508818,"297616.879,1618852.613","297631.311,1618643.898",-9.999994999180668e-07,False
1306345940,"293490.665,1608534.639","293522.785,1608631.863",13.815510557964274,False
24158853,"295967.888,1625772.56","296242.466,1625724.907",-9.999994999180668e-07,False
693469730,"297631.905,1618634.963","297653.13,1618369.566",0.0033378979215362026,False
1312224363,"289475.01,1609693.704","289505.823,1609783.687",-9.999994999180668e-07,False
132598418,"292840.845,1610246.572","292989.688,1610238.921",5.010485305345141,False
1350314031,"287889.942,1594181.043","287949.632,1594200.01",0.0066879814398940725,False
237325548,"286853.906,1631324.912","286741.939,1631350.024",-9.999994999180668e-07,False
1382712288,"288322.458,1593806.768","288284.342,1593809.462",-9.999994999180668e-07,False
569379953,"289661.284,1626718.388","289671.381,1626667.859",-9.999994999180668e-07,False
364210112,"288255.928,1592903.741","288431.525,1592878.883",5.703482519647213,False
1302638414,"286163.402,1595499.361","286067.479,1595877.094",13.815510557964274,False
1295585285,"295578.818,1620879.659","295653.167,1621204.759",13.815510557964274,False
27259080,"289248.486,1597488.991","289232.196,1597484.504",-9.999994999180668e-07,False
276458148,"288006.863,1600163.25","288082.858,1600200.28",-9.999994999180668e-07,False
64472316,"288082.858,1600200.28","288118.105,1600315.622",5.703482519647213,False
225377538,"295762.932,1615995.471","295806.543,1616007.158",-9.999994999180668e-07,False
548417797,"286193.183,1622482.614","286357.358,1622427.964",13.815510557964274,False
243485837,"282473.529,1601200.646","282499.325,1601208.287",4.317413116348672,False
178289022,"290977.592,1633267.405","290876.36,1632995.001",5.703482519647213,False
24053323,"289166.121,1627273.933","289151.795,1627127.623",0.0033378979215362026,False
1109899683,"292371.652,1617152.285","292366.523,1617140.93",0.0033378979215362026,False
578789398,"286416.784,1596213.803","286505.33,1596211.247",13.815510557964274,False
224041472,"285795.117,1607198.951","285805.366,1607235.669",4.6050701909877585,False
106738584,"292790.707,1608713.773","292823.88,1608721.97",13.815510557964274,False
1411351930,"290115.956,1609062.931","290112.65,1609065.759",-9.999994999180668e-07,False
181148958,"290963.138,1614489.784","290975.708,1614528.199",-9.999994999180668e-07,False
27258815,"294471.675,1607888.031","294612.166,1607784.927",3.757829469376373,False
224040331,"284472.762,1604942.887","284633.339,1604893.154",13.815510557964274,False
238271454,"291149.108,1624791.981","291273.555,1624771.292",0.0033378979215362026,False
306972036,"285737.37,1606745.044","285763.633,1606772.449",0.010049325753001472,False
564723735,"286756.31,1604170.265","286756.434,1604269.288",13.815510557964274,False
388212040,"294325.12,1613867.375","294372.178,1613857.795",13.815510557964274,False
242844385,"284518.791,1598169.806","284665.669,1598051.375",13.815510557964274,False
927660209,"295096.037,1614718.488","295114.065,1614793.067",0.0033378979215362026,False
1280105499,"293699.36,1616283.039","293751.704,1616328.29",5.703482519647213,False
564173767,"282126.225,1602000.212","282787.991,1602791.17",13.815510557964274,False
771777817,"291063.938,1603872.486","291178.803,1604105.255",13.815510557964274,False
771777810,"291071.107,1604136.966","291018.503,1604188.981",13.815510557964274,False
771777818,"291185.345,1604047.633","291216.932,1604035.856",-9.999994999180668e-07,False
27131493,"284896.814,1610136.515","284904.685,1610139.147",13.815510557964274,False
911393415,"285400.605,1610398.362","285407.871,1610384.952",13.815510557964274,False
225358497,"284485.557,1610010.186","284478.936,1610038.144",-9.999994999180668e-07,False
1078309867,"285225.234,1610342.193","285228.873,1610312.115",13.815510557964274,False
881783697,"285232.578,1610346.257","285225.234,1610342.193",-9.999994999180668e-07,False
771777814,"291018.503,1604188.981","291015.53,1604191.861",0.0033378979215362026,False
771777813,"290922.167,1604090.577","290917.575,1604094.478",0.01680610136774592,False
791013576,"291083.383,1603837.55","291063.938,1603872.486",13.815510557964274,False
1312226622,"288281.707,1598167.99","288500.994,1597967.494",0.0033378979215362026,False
114932319,"296290.505,1608961.243","296103.326,1609055.817",4.317413116348672,False
22694110,"296046.116,1620528.788","296035.057,1620538.519",13.815510557964274,False
35091463,"285047.474,1609251.991","285046.707,1609256.778",13.815510557964274,False
1178524151,"284202.143,1600908.204","284157.568,1601046.761",-9.999994999180668e-07,False
124013061,"287121.748,1614694.902","286889.803,1614548.66",13.815510557964274,False
23350413,"294510.503,1623058.562","294527.752,1623127.758",4.6050701909877585,False
1124061122,"287612.947,1598867.889","287591.473,1598602.544",-9.999994999180668e-07,False
578357904,"286729.926,1630351.18","286772.926,1630268.575",13.815510557964274,False
242295000,"282792.876,1619363.293","282563.6,1619373.082",0.0033378979215362026,False
572136882,"293369.937,1622513.579","293477.966,1622514.312",13.815510557964274,False
1075926747,"291561.664,1604124.601","291414.291,1604193.164",-9.999994999180668e-07,False
944484753,"281966.607,1625826.915","281982.245,1625814.424",3.9119730066781044,False
362896550,"282194.847,1625941.483","282260.242,1625831.554",13.815510557964274,False
798826220,"281616.98,1625823.845","281640.254,1625669.748",-9.999994999180668e-07,False
944484754,"281862.86,1625811.566","281875.103,1625788.216",13.815510557964274,False
1208489615,"282129.747,1625908.81","282155.675,1625921.825",13.815510557964274,False
172917571,"281640.254,1625669.748","281740.017,1625721.21",13.815510557964274,False
1208489614,"281995.846,1625841.594","282080.078,1625883.878",5.703482519647213,False
638289666,"289560.076,1608550.66","289584.576,1608559.16",0.0033378979215362026,False
856486892,"283696.983,1605908.326","283908.547,1605882.0",13.815510557964274,False
58586274,"284725.327,1607094.025","285347.924,1606984.137",13.815510557964274,False
35063741,"283908.547,1605882.0","283995.754,1605869.614",0.0033378979215362026,False
1350622466,"286999.46,1606303.596","286884.877,1606167.207",5.010485305345141,False
306241567,"286033.469,1606318.326","286451.394,1605886.772",0.0066879814398940725,False
306972038,"285982.433,1606365.482","286033.469,1606318.326",0.0033378979215362026,False
224814510,"285349.4,1606990.133","285254.742,1607006.895",-9.999994999180668e-07,False
35091529,"285531.904,1606949.388","285661.727,1606847.063",-9.999994999180668e-07,False
918520217,"284436.205,1607010.545","284667.155,1607085.393",13.815510557964274,False
224065169,"284323.803,1606863.778","284347.53,1606697.557",13.815510557964274,False
943145090,"292837.432,1620481.101","292856.854,1620457.741",0.01342200681914061,False
113371511,"292661.358,1608210.618","292670.085,1608210.079",-9.999994999180668e-07,False
29251536,"292407.67,1620696.002","292447.69,1620619.347",-9.999994999180668e-07,False
45564919,"286584.018,1621086.112","286580.728,1621059.78",5.010485305345141,False
252717859,"295738.585,1626175.361","295479.95,1626300.571",-9.999994999180668e-07,False
257742052,"294132.807,1626141.659","294110.05,1626094.919",0.0033378979215362026,False
41301839,"285985.041,1620221.645","286081.06,1620234.547",5.010485305345141,False
23090416,"288559.025,1620209.656","288595.724,1620150.065",0.0033378979215362026,False
23250476,"294337.554,1625796.846","294334.862,1625717.966",-9.999994999180668e-07,False
35809486,"288180.785,1603018.563","287996.552,1603034.92",0.0066879814398940725,False
670821769,"293142.455,1622138.678","293141.725,1622094.64",13.815510557964274,False
27258676,"291718.927,1609550.375","291717.655,1609554.17",0.0033378979215362026,False
577597213,"290270.087,1627793.966","290231.179,1627772.423",5.703482519647213,False
113583286,"291632.577,1609546.691","291616.251,1609505.287",13.815510557964274,False
28143078,"291541.594,1607346.864","291553.897,1607334.465",0.0066879814398940725,False
1308531837,"290769.726,1613695.282","290770.501,1613745.606",-9.999994999180668e-07,False
309172404,"296071.397,1628471.767","296069.154,1628470.181",13.815510557964274,False
311066058,"295976.441,1628430.314","296010.563,1628449.659",0.0033378979215362026,False
226831893,"288516.198,1610982.773","288517.49,1610980.106",-9.999994999180668e-07,False
555210806,"284212.402,1601844.039","284294.518,1601879.134",13.815510557964274,False
910371826,"292029.198,1606663.719","292200.232,1606535.422",5.703482519647213,False
693657078,"291667.387,1625087.549","291857.506,1625085.18",-9.999994999180668e-07,False
35130149,"291007.676,1609343.145","291121.189,1609292.115",0.0066879814398940725,False
120674855,"280987.218,1627685.355","281019.453,1627695.623",-9.999994999180668e-07,False
526758211,"280868.037,1627774.614","280894.042,1627850.057",0.023608841748872785,False
120178811,"284895.871,1605705.793","284913.169,1605737.282",13.815510557964274,False
41499350,"286245.432,1625049.612","286292.479,1625025.45",-9.999994999180668e-07,False
28143488,"292618.363,1608064.208","292625.173,1608044.73",13.815510557964274,False
35800913,"283491.184,1606618.335","283482.753,1606618.265",0.0033378979215362026,False
880523806,"294915.221,1607495.032","294931.101,1607504.195",0.0033378979215362026,False
461130323,"282526.155,1606189.845","282530.687,1606275.695",5.703482519647213,False
94336441,"297750.601,1620968.336","297763.006,1620944.23",-9.999994999180668e-07,False
424327057,"291188.712,1604441.267","291316.011,1604420.137",-9.999994999180668e-07,False
35676888,"290541.01,1618377.649","290524.373,1618371.318",5.703482519647213,False
38564567,"286758.635,1599315.003","286775.96,1599274.482",13.815510557964274,False
770797790,"290714.999,1610096.924","290727.714,1610106.587",-9.999994999180668e-07,False
926679869,"291361.735,1604808.532","291344.358,1604821.516",0.0033378979215362026,False
563975002,"289617.347,1632677.512","289650.015,1632716.559",-9.999994999180668e-07,False
40134837,"285566.83,1617736.059","285598.37,1617703.987",13.815510557964274,False
827898096,"289423.224,1632724.32","289280.113,1632757.449",13.815510557964274,False
1073476552,"292474.347,1607841.862","292496.514,1607829.635",4.6050701909877585,False
669017964,"290884.08,1614102.525","290876.827,1614088.687",-9.999994999180668e-07,False
6493470,"296622.944,1618602.943","296718.321,1618605.358",-9.999994999180668e-07,False
595286095,"295525.086,1626572.311","295549.294,1626552.398",0.0033378979215362026,False
